"","user_id","order_date","order_item","point","comment"
"10048","ma**님","2018년 4월 29일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(뉴욕식 버팔로윙 （5조각）),음료 선택(코카콜라))","5","너무 맛있게 잘 먹었어요"
"10049","손님","2018년 4월 29일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","아 돈없는데 너무맛있어요..."
"10050","손님","2018년 4월 29일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(뉴욕식 버팔로윙 （5조각）))","4","비빔밥 맛있었어요~"
"10051","th**님","2018년 4월 29일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(데리야끼 치킨 라이스)),뉴욕식 버팔로윙 （5조각）/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),산펠레그리노 폼펠모 자몽/1","5","정말로 맛있습니다. 다음에 또 시켜 먹을께요"
"10052","손님","2018년 4월 29일","터머릭 치킨 & 아보카도 샌드위치/1(사이드 선택(뉴욕식 버팔로윙 （5조각）,쉬림프 카포나타와 갈릭브레드))","2","샌드위치맛있어요 다른건 .........;;"
"10053","손님","2018년 4월 29일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),산펠레그리노 아란시아타 로싸/1","2","오늘은 스파게티랑 스테이크가 너무나도...짰습니다.특히 스파게티요. 세번째 사진은 로싸음료."
"10054","go**님","2018년 4월 29일","소불고기 궁중 비빔밥 '골동반'/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1,데미그라스 소스를 얹은 경양식 함박스테이크/1","5","음식이 맛있고 고급져요ㅡ 깔끔하고 포장도 정성스러워요ㅡ 아이랑 먹기에 간도 적당했어요ㅡ 따뜻한 음식 잘 먹었습니다^^"
"10055","jy**님","2018년 4월 29일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(새우&양배추 웜샐러드, 감베리 까볼로 소테,명란마요소스 치킨 가라아게 （5조각）))","4","양배추 새우 샐러드는 너무너무 맛있는데, 김치볶음밥 너무 짜요... 저번에 먹었을 때 이정도로 짜지는 않았는데 ㅠ"
"10056","vl**님","2018년 4월 29일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드)),터머릭 치킨 & 아보카도 샌드위치/1,아보카도를 곁들인 연어회덮밥/1","5","건강하고 깔끔한 맛이네요 포장도 잘되어오고 약간의 비싼감이 있지만 그래도 맛있었어요~~"
"10057","손님","2018년 4월 28일","","3","맛있는데 원래 밥이 없나요..?퓨ㅠㅠ 회사에서 시켜먹었으면 클날뻔했네여ㅠㅠ"
"10058","손님","2018년 4월 28일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）),라이스 추가(라이스 추가))","5","맛있고 깔끔하네요."
"10059","db**님","2018년 4월 28일","그라나파다노를 곁들인 닭다리살 김치볶음밥/2,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","3","가격대비 별로였습니다"
"10060","손님","2018년 4월 28일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(트러플향 감자튀김),음료 선택(산펠레그리노 아란시아타 로싸))","5","Great food. great packaging."
"10061","손님","2018년 4월 28일","소불고기 궁중 비빔밥 '골동반'/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","너무 만족스러웠습니다 이가격에 이정도 맛에 퀄리티라니 대만족입니다. 또 시킬거예요"
"10062","손님","2018년 4월 28일","차돌박이 야키소바/1(사이드 선택(새우&양배추 웜샐러드, 감베리 까볼로 소테,뉴욕식 버팔로윙 （5조각）)),새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),스프라이트/2","5","항상 먹어요 말이필요없죠"
"10063","hy**님","2018년 4월 27일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드))","4","어제에 이어 오늘 2번째 주문이네요~ 오늘 음식도 맛있었습니다~ 바지락 된장국이 좀 애매한 농도네요.. 좀 더 진하면 좋겠단 생각이 드네요~"
"10064","il**님","2018년 4월 27일","","5","담백하고 맛있었습니다"
"10065","an**님","2018년 4월 27일","국내산 생등심 돈가츠 덮밥 '가츠동'/1(사이드 선택(뉴욕식 버팔로윙 （5조각）),음료 선택(블루스카이 유기농소다 블랙체리,코카콜라)),산펠레그리노 아란시아타 로싸/1,페로니 나스트라즈로 by 사브밀러 （캔, 5.1도, 330ml）/2","5","맛있어요......"
"10066","손님","2018년 4월 27일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/2","4","항상 맛있어요!! 국 건더기가 좀 많았으면 좋겠어요ㅠㅠ"
"10067","se**님","2018년 4월 27일","","5","항상 잘 시켜먹고있어요~"
"10068","hy**님","2018년 4월 26일","소불고기 궁중 비빔밥 '골동반'/1","5","어머니가 입맛을 찾으셨네요~ 맛있게 잘 먹었습니다~~"
"10069","wl**님","2018년 4월 26일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","4","배달은 1시간 정도 걸렸는데 양도 진짜 많고 맛있게 잘 먹었습니다. 근데 치즈 김치볶음밥이라 계속 먹으니까 저한텐 조금 느끼했어요."
"10070","oh**님","2018년 4월 26일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/2","4","자주 시켜먹는데 된장찌개 간이 항상 왔다갔다하는거 빼곤 덮밥소스 달콤새콤맛나여"
"10071","rn**님","2018년 4월 26일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","4","배달음식임에도 깔끔해서 좋앗어요 양적을줄 알앗는데 많고 다만좀 짯어요"
"10072","손님","2018년 4월 26일","허니갈릭 닭가슴살 스테이크를 얹은 시저샐러드/1","4","소스는 어디 갔나요??"
"10073","손님","2018년 4월 26일","데리야끼 치킨 라이스/1","5","양도 많고 맛있습니다! 배달 1시에 달라 요청드렸었는데 예상보다 훨씬 더 빨리 오셨다라구요... 그거 빼고는 너무 만족스러웠어요!"
"10074","손님","2018년 4월 25일","","5","여러가지 야채들과 계란, 고기 밑에 있는 밥이 환상조합이다."
"10075","ja**님","2018년 4월 25일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(음료 선택(산펠레그리노 폼펠모 자몽))","5","배달음식인데도 바로 나온거같이 따뜻하고 맛도 일품이네요 추천해요^^"
"10076","io**님","2018년 4월 25일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(음료 선택(스프라이트))","5","리뷰 잘 안 남기는데 맛있게 먹어서 리뷰 남겨요 ! 담에 또 시키려구요"
"10077","yh**님","2018년 4월 25일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(스프라이트))","5","맛있어요 종종시켜먹을듯"
"10078","손님","2018년 4월 25일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","가격이 착하진않지만 맛나서 가끔먹어룜"
"10079","mi**님","2018년 4월 25일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(미니 양배추와 그린 빈스 샐러드))","4","반찬이 없네요... 고기는 많지만 봄 나물이?"
"10080","so**님","2018년 4월 25일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","역쒸 셰플리!! 언제 먹어도 맛있어요~ㅎ"
"10081","sd**님","2018년 4월 24일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","1","자주 시켜먹었는데 오늘 바지락찌개에서 진짜 이상한냄새와 맛이났어요..한입먹고 버렸어요 이제 시킬일 없겠네요.."
"10082","손님","2018년 4월 24일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）)),봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(쉬림프 카포나타와 갈릭브레드))","4","인간적으로 이거 2인분 아닙니까?! ㅡㅡ 밥먹고 소화제를 찾을정도로 퓨짐합니다 맛은 소소~ 했구요. 배달은 좀 더 빨랐으면 좋겠지만... 저녁 시간대라 어쩔수 없죠모"
"10083","jy**님","2018년 4월 24일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","된장국 넘 맜있네요"
"10084","ty**님","2018년 4월 24일","소불고기 궁중 비빔밥 '골동반'/1","4","소불고기 비빔밥은 생각했던것보다 맛있네요~"
"10085","손님","2018년 4월 24일","소불고기 궁중 비빔밥 '골동반'/1","5","아... 너무 맛있구여 깨끗하고 깔끔하게 포장해주시고 하나만 시켜도 되고 배달하시는 분도 친절하시구여 최고<U+0001F496> 조큼 더 저렴하면 더 자주 먹을 것 같긴한데! 키키 무튼 비빔밥 생각나면 여기서만 시켜먹을 거 같아요 감사해용"
"10086","al**님","2018년 4월 24일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(그라나파다노를 곁들인 닭다리살 김치볶음밥))","3","배달속도 좀 개선되면 좋겠습니다. 가격도 조금만 낮춰주시면 감사요~"
"10087","wi**님","2018년 4월 24일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(라이스 추가(라이스 추가))","5","믿고 먹는 셰플리~~~쪼아용~~"
"10088","손님","2018년 4월 24일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","배달이좀 걸리기는 하지만 맛있어요~~가츠동"
"10089","손님","2018년 4월 24일","데리야끼 치킨 라이스/1(사이드 선택(쉬림프 카포나타와 갈릭브레드))","4","두번째주문입니당 이번엔 배달이많이느렸지만 역시맛있네여 갈릭브레드 근데 갈릭향이넘 강해서 놀랏다는ㅎ 무튼 잘먹었슴니당"
"10090","co**님","2018년 4월 24일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(미니 양배추와 그린 빈스 샐러드,명란마요소스 치킨 가라아게 （5조각）))","5","자꾸시켜먹게되는ㅜㅡㅜ 맛잇어영"
"10091","손님","2018년 4월 24일","소불고기 궁중 비빔밥 '골동반'/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","가격은 조금 비싼편이지만 가격대비 좋은 재료를 쓰는거같아 좋습니다"
"10092","yo**님","2018년 4월 23일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）),음료 선택(코카콜라))","","밥은 기대보다 더 잘나오지만 된장은 너무.. 밍밍하고 ..내용물도..약함.."
"10093","ha**님","2018년 4월 23일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","1","양이 너무적네요 그래도 맛은 있습니다"
"10094","ja**님","2018년 4월 23일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","항상 믿고 시켜요! 맛보장!!"
"10095","ja**님","2018년 4월 23일","소불고기 궁중 비빔밥 '골동반'/1","5","항상 믿고 시켜요! 맛보장!!"
"10096","co**님","2018년 4월 23일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","맛잇쪙 ㅋㅋㅋㅋ 김치볶음밥이참"
"10097","kr**님","2018년 4월 22일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","1","맛도없고 양도적고 비싸기만함 김치나 단무지좀 챙겨주지 느끼하게 아무것도 안 줌"
"10098","손님","2018년 4월 22일","","3","먹을만합니다. 어른입맛은 아니구요"
"10099","ma**님","2018년 4월 22일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1,허니갈릭 닭가슴살 스테이크를 얹은 시저샐러드/1","4","덮밥 아무 맛이가 안나요~ ㅠ"
"10100","il**님","2018년 4월 22일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","먹을때마다 맛나게 먹어요"
"10101","wa**님","2018년 4월 22일","터머릭 치킨 & 아보카도 샌드위치/1,명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(데리야끼 치킨 라이스))","5","진짜 맛 실화인가요....대존맛"
"10102","손님","2018년 4월 22일","소불고기 궁중 비빔밥 '골동반'/1","5","Good stuff."
"10103","손님","2018년 4월 22일","소불고기 궁중 비빔밥 '골동반'/1","5","Good stuff."
"10104","손님","2018년 4월 22일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(뉴욕식 버팔로윙 （5조각）))","5","맛은 최고네요^^ 배달은 좀 늣어졌지만 다음에도 시키고싶어지는 맛이네용~ 잘먹었습니다."
"10105","tk**님","2018년 4월 21일","허니갈릭 닭가슴살 스테이크를 얹은 시저샐러드/1","4","양도 적당하고 맛있어요^^ 야채두 많구요~~"
"10106","손님","2018년 4월 21일","아보카도를 곁들인 연어회덮밥/1","5","빵만들면서 자주 시켜먹는데 늘 먹을때마다 한끼 식사 제대로 한거같은 느낌이듭니다^^ 고맙습니다."
"10107","tw**님","2018년 4월 21일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","4","빠르고맛잇엇습니다!"
"10108","sb**님","2018년 4월 21일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","배고파여 빨리 왔음"
"10109","sb**님","2018년 4월 21일","데미그라스 소스를 얹은 경양식 함박스테이크/1","5","셰플리 없이 내 점심 어찌 해결하까"
"10110","sb**님","2018년 4월 21일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","존맛탱 슈퍼울트라존맛턍"
"10111","sb**님","2018년 4월 21일","소불고기 궁중 비빔밥 '골동반'/1","5","매일 시켜 먹어요 더 맛있는 메뉴 올려주세오"
"10112","gm**님","2018년 4월 21일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","4","사진을 못찍었네요. 넘 맛있어서 먹기 바빴거든요."
"10113","na**님","2018년 4월 20일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","배고파서 먹긴 하는데 원래 국물도 없나봐요?? 딸랑 김치볶음밥 하나만 와서... 어이없음.. 맛은 있는데 너무 비쌈..."
"10114","손님","2018년 4월 20일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(마르티넬리 스파클링 애플주스),라이스 추가(라이스 추가))","5","맛과 양 둘다 만족스럽지만 배달이 많이 오래걸립니다 지금 80분째 기다리고 있네요"
"10115","so**님","2018년 4월 20일","데미그라스 소스를 얹은 경양식 함박스테이크/1","4","비싸지만 맛있어서 가끔 시키는데 오늘은 좀 비렸네요. 도착예정시간은 65분이랬는데 실제로는 40분쯤 걸렸습니다. 참, 양은 좀 적어요."
"10116","lu**님","2018년 4월 20일","데미그라스 소스를 얹은 경양식 함박스테이크/1,산펠레그리노 아란시아타 로싸/1","","굿굿~~!!"
"10117","ki**님","2018년 4월 20일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","배달이좀 느리긴한데 맛은좋아요~~"
"10118","ka**님","2018년 4월 19일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","깔끔하고 맛있게 잘 먹어써요~~~"
"10119","손님","2018년 4월 19일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(국내산 생등심 돈가츠 덮밥 '가츠동')),트러플향 감자튀김/1(메인 선택(봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개))","4","오늘은 감자튀김이 조금 아쉽네요."
"10120","ja**님","2018년 4월 19일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있게 잘먹었어요!"
"10121","손님","2018년 4월 19일","데리야끼 치킨 라이스/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛, 음식 상태, 청결도 매우 좋습니다. 배달 시간이 많이 걸린다는 점은 생각해봐야할 꺼 같네요"
"10122","ph**님","2018년 4월 19일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(미니 양배추와 그린 빈스 샐러드))","5","맛있어용 요즘 자주시켜먹고있습니다"
"10123","ph**님","2018년 4월 19일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(지중해식 문어 샐러드))","5","맛있어용 요즘 자주시켜먹고있습니다"
"10124","ph**님","2018년 4월 19일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）))","5","맛있어용 요즘 자주시켜먹고있습니다"
"10125","dl**님","2018년 4월 18일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(블루스카이 유기농소다 블랙체리))","5","진짜 한달에 몇번을 먹는지 모르겠다.....ㅋㅋㅋㅋㅋ"
"10126","손님","2018년 4월 18일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(라이스 추가(라이스 추가)),봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","배달하시는분도 전화상담 해주신 분들 모두 친절해서 감사했습니다. 음식이 너무 맛있네요. 건강해지는 기분도 들고요. 자주 시켜 먹을게요."
"10127","손님","2018년 4월 18일","차돌박이 야키소바/1(사이드 선택(트러플향 감자튀김))","4","촘 시켜뵜는데 맛있어요"
"10128","al**님","2018년 4월 17일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(지중해식 문어 샐러드))","5","오늘은 그냥 싼 음식 먹지말고..특별한 음식을... 용기도 깔끔..."
"10129","al**님","2018년 4월 17일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드))","5","늘 감사... 가격대비 좋은 음식.. 푹빠집니다..."
"10130","al**님","2018년 4월 17일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(지중해식 문어 샐러드))","5","최곱니다... 집에서 이렇게 깔끔한 음식 먹을수 있다니..."
"10131","qh**님","2018년 4월 17일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드))","5","잘먹었습니다:)두번째시켰는데 앞으로자주시켜먹을듯해요"
"10132","dh**님","2018년 4월 17일","데리야끼 치킨 라이스/1(음료 선택(마르티넬리 스파클링 애플주스),라이스 추가(라이스 추가))","3","그냥 무난하고 그저 그랬음"
"10133","pp**님","2018년 4월 17일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","항상 잘 먹고 있야요"
"10134","손님","2018년 4월 17일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(블루스카이 유기농소다 블랙체리)),지중해식 문어 샐러드/1(메인 선택(터머릭 치킨 & 아보카도 샌드위치))","5","건강해지는 느낌! 맛도 양도 굿!"
"10135","ja**님","2018년 4월 17일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","항상 맛있어요^^!"
"10136","ck**님","2018년 4월 17일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","거의 매일시켜먹네요 ㅋㅋ"
"10137","wo**님","2018년 4월 16일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(코카콜라))","5","정말 맛이 좋습니다"
"10138","so**님","2018년 4월 16일","소불고기 궁중 비빔밥 '골동반'/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","배달은 좀 걸렸지만 기다린 보람이 느껴질만큼 깔끔하고 맛있네요"
"10139","ja**님","2018년 4월 16일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","맛있어요!! 배달만 빠르면 좋을텐데..."
"10140","ja**님","2018년 4월 16일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있어요!! 배달만 빠르면 좋을텐데..."
"10141","jh**님","2018년 4월 16일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","4","맛있지만 뒤로 갈수록 조금씩 느끼하거든요 ㅜ 제가 느끼한걸 좋아하고 잘먹어도 좀 부대껴요 ㅜ 국물이나 샐러드가 있어야 할것 같아요"
"10142","al**님","2018년 4월 15일","국내산 생등심 돈가츠 덮밥 '가츠동'/1(사이드 선택(뉴욕식 버팔로윙 （5조각）))","4","양과 배달 속도가 매우 아쉬움... 음식 퀄리티는 괜찮음"
"10143","32**님","2018년 4월 15일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","4","예전만큼 맛있지는 않네요."
"10144","wo**님","2018년 4월 15일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개))","4","가라아게가 식어서 아쉬었어요"
"10145","wo**님","2018년 4월 15일","트러플향 감자튀김/1(메인 선택(국내산 생등심 돈가츠 덮밥 '가츠동'))","5","감자튀김너무 좋았어요"
"10146","손님","2018년 4월 15일","소불고기 궁중 비빔밥 '골동반'/1(음료 선택(산펠레그리노 폼펠모 자몽),라이스 추가(라이스 추가))","2","음식은 깔끔해 보이나 가격대비 맛은 그닥.."
"10147","co**님","2018년 4월 15일","트러플향 감자튀김/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크))","4","함박엔 밥이없르니 따로시키셔야됩니다 님들"
"10148","li**님","2018년 4월 15일","국내산 생등심 돈가츠 덮밥 '가츠동'/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있고 깔끔합니다 재주문 의사 강렬합니다"
"10149","ym**님","2018년 4월 15일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(음료 선택(산펠레그리노 아란시아타 로싸))","5","저번에 빠진 음료까지 챙겨주셔서 감사합니다. 음식도 맛있습니다 ㅎㅎ 앞으로도 많이 이용할께요ㅎㅎ"
"10150","sc**님","2018년 4월 15일","","5","햄버스테이크 맛있는데요. 밥이면 더 좋았을뻔 했네요. 면은 속이 좀 부데껴요"
"10151","ki**님","2018년 4월 14일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","4","배달 사간은 많이 걸렸지만 맛있었어요"
"10152","jo**님","2018년 4월 14일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","3","미슐랭 양념(?) 이라고 나와있어서 매우 기대했는데 그냥 그랬어요. 스쿨푸드에 되게 비슷한 매뉴 있는데 스쿨푸드가 훨씬 맛있다고 느꼈어요 ㅠ 부추만 들어가는게 허전하고 고기가 차라리 더 얇거나 두꺼우면 맛잇을꺼같아요- 식감이 애매해서요. 바지락 된장찌개는 인스턴트 같아서 건강하다는 느낌이 안들었어요. 건강식치고는 그닥 건강하지도 그렇다고 그렇게 맛이 훌룡하다고 느끼지 않았어요. 포장은 이뻐요."
"10153","mo**님","2018년 4월 14일","소불고기 궁중 비빔밥 '골동반'/1","5","진짜 말이 필요없습니다 깎아내릴게없음 맛 양 배달원도 다좋음"
"10154","손님","2018년 4월 14일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(국내산 생등심 돈가츠 덮밥 '가츠동'))","5","저번 리뷰에서 놀라와했던 패티 두께가 프랜차이즈햄버거패티보다 2.5배 정도로 줄었다.대신 속은 익어서 온다.맛은 있다. 주문시 결제완료했는데 현장결제라고 영수증이 나와서 현관에서 옥신각신 했다.기분이 안좋았다.플라스틱제품 되도록 안쓰려고 수저빼달라고 하는 요청을 묵살당했다.아무래도 오늘 그 부분 담당자가 신참인듯하다.요청사항을 잘 살펴보고, 영수증 출력도 야무지게 하면 좋겠다."
"10155","go**님","2018년 4월 13일","","4","양도 많고 맛있어요!!!"
"10156","go**님","2018년 4월 13일","","5","닭이 살살 녹아요 ㅠㅠㅠ 너무맛있어요"
"10157","hj**님","2018년 4월 13일","소불고기 궁중 비빔밥 '골동반'/3","5","늘 맛나유 좋아유 힝"
"10158","sd**님","2018년 4월 13일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","1","이렇게 맛없는 김치볶음밥 처음먹어봐요.."
"10159","손님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(코카콜라),라이스 추가(라이스 추가))","1","오늘 첫끼 시켜서 먹엇는데 과장된거같네여.. 그냥 맛이 없어요... 단데 시켜야겠네요... 무슨맛인지도 모르겟고.. 대체..."
"10160","손님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","2","가격 대비 양이 적음 고기 비린내남 조개 해감 덜 됨"
"10161","y2**님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드,새우&양배추 웜샐러드, 감베리 까볼로 소테),음료 선택(코카콜라))","5","뭔가 배달음식이라기보다 색다른 느낌이네요 포장도 좋고ㅎㅎ 단 배달로오다보니 맛이 좀변한것같다는 느낌이ㅠ 가서먹으면 더맛있을것같은데ㅠ 그게젤아쉽네요"
"10162","손님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","잘 먹고있어요~~~"
"10163","손님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있어요~~~가격대가있긴하지만ㅜㅜ"
"10164","손님","2018년 4월 13일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있어요~ 여러번시켜먹었어요"
"10165","hm**님","2018년 4월 13일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(국내산 생등심 돈가츠 덮밥 '가츠동'))","5","기대햇던것보다는별루긴한데괸찮아요"
"10166","lo**님","2018년 4월 12일","","5","배송도 빠르고 맛있습니다"
"10167","se**님","2018년 4월 12일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(쉬림프 카포나타와 갈릭브레드))","5","맛 너무 좋아해서 자주 주문할게요^^"
"10168","rl**님","2018년 4월 12일","","5","맛있고 깔끔하나 양에비해 가격 비쌈"
"10169","do**님","2018년 4월 12일","차돌박이 야키소바/1,그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）))","5","역시나 맛있어요! 양도 맛도 별이 다섯개!"
"10170","손님","2018년 4월 12일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(뉴욕식 버팔로윙 （5조각）))","2","밤이전날한것처럼딱딱하고식었어요 맛은ㄱㅊ"
"10171","손님","2018년 4월 12일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛이 참 좋아요 ㅎㅎ 잘먹었습니다"
"10172","손님","2018년 4월 12일","데리야끼 치킨 라이스/1(사이드 선택(미니 양배추와 그린 빈스 샐러드))","5","또 주문을 했어요. 데리야끼 치킨 덮밥이라 너무너무 맛있었어요. 방울배추도 좋았습니다. 가게가 주변에 있으면 기다려서 먹더라도 기다릴수 있을정도로 맛있습니다."
"10173","손님","2018년 4월 12일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(산펠레그리노 아란시아타 로싸))","5","사진이 빈그릇뿐......너무 맛있었어요. 다음에 또 시켜야겠어요. 버*킹 햄버거 2개먹는 저한테는 양이 좀 부족하지만 다이어트중이라 2개를 주문 안했습니다.다이어트 성공하면 무조건 2인분을 주문할께요~"
"10174","손님","2018년 4월 12일","데리야끼 치킨 라이스/1","5","맛있게 잘 먹었습니다!"
